Date,Day_of_Week,Is_Weekend,Year,Month,MonthName,Web_TotalUsers,Web_Sessions,Web_PageViews,Web_EngagedSessions,Web_NewUsers,Web_ReturningUsers,Web_EngagementRate,Web_BounceRate,Acq_New_users,Acq_Returning_users,Acq_Total_users,Acq_Sessions,Acq_Engagement_rate,Acq_Bounce_rate,Device_desktop,Device_mobile,Device_tablet,OS_Windows,OS_iOS,OS_Android,OS_Macintosh,OS_Linux,Browser_Chrome,Browser_Safari,Browser_Edge,Browser_Firefox,PT_Impressions,PT_Pin clicks,PT_Engaged audience,PT_Outbound clicks,PT_Saves,PT_Engagement rate,PT_Pin click rate,PT_Outbound click rate,PT_Save rate,PT_Total audience,PT_Engagement,Fa_reach,Fa_views,Fa_likes,Fa_total_engagement,In_reach,In_views,In_likes,In_total_engagement,Total_Device_Usage,Dominant_Device,Mobile_Percentage,Total_Social_Reach,Total_Social_Views,Total_Social_Engagement,Website_Activity_Level,PT_Level,Social_to_Web_Ratio,Digital_Footprint_Score,Web_TotalUsers_7day_avg,Total_Social_Engagement_7day_avg,PT_Engagement_7day_avg,Instagram_Posting_Time,Instagram_Posting_Hour,Instagram_Post_Count,Facebook_Posting_Time,Facebook_Posting_Hour,Facebook_Post_Count,Total_Posts_Today,Instagram_Peak_Time_Match,Facebook_Peak_Time_Match,Date_DMY
11/02/2025,Tuesday,0,2025,2,February,27,27,39,15,24,3,0.555555556,0.444444444,8,1,9,9,0.555555556,0.444444444,6,3,0,4,2,1,0,2,4,2,3,0,18,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,desktop,33.33333333,0,39,1.111111111,Medium,,0.692307692,30.9,31.42857143,3.911422902,0.142857143,,,0,,,0,0,FALSE,FALSE,11/02/2025
12/02/2025,Wednesday,0,2025,2,February,15,15,18,9,15,0,0.6,0.4,5,0,5,5,0.6,0.4,3,2,0,1,2,0,0,2,2,2,1,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,desktop,40,0,18,1.2,Medium,,0.833333333,16.8,31,3.854280045,0.142857143,,,0,,,0,0,FALSE,FALSE,12/02/2025
13/02/2025,Thursday,0,2025,2,February,9,9,9,3,9,0,0.333333333,0.666666667,3,0,3,3,0.333333333,0.666666667,1,2,0,0,1,1,0,1,1,1,0,0,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,mobile,66.66666667,0,9,0.666666667,Low,,1,9.9,29.28571429,3.663803855,0.142857143,,,0,,,0,0,FALSE,FALSE,13/02/2025
14/02/2025,Friday,0,2025,2,February,8,8,12,4,8,0,0.5,0.5,4,0,4,4,0.5,0.5,1,3,0,0,0,3,1,0,3,0,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,mobile,75,0,12,1,Low,,0.666666667,9.2,27,3.454875283,0,,,0,,,0,0,FALSE,FALSE,14/02/2025
15/02/2025,Saturday,1,2025,2,February,3,3,5,2,3,0,0.666666667,0.333333333,3,0,3,3,0.666666667,0.333333333,2,1,0,2,0,1,0,0,3,0,0,0,12,2,2,0,0,0.166666667,0.166666667,0,0,12,2,0,0,0,0,0,0,0,0,3,desktop,33.33333333,0,5,3.5,Low,Low,0.6,3.5,22.85714286,1.272335601,0.285714286,,,0,,,0,0,FALSE,FALSE,15/02/2025
16/02/2025,Sunday,1,2025,2,February,10,10,16,8,10,0,0.8,0.2,5,0,5,5,0.8,0.2,0,4,1,0,4,1,0,0,1,4,0,0,14,4,4,0,1,0.357142857,0.285714286,0,0.071428571,14,5,0,0,0,0,0,0,0,0,5,mobile,80,0,16,6.957142857,Low,Low,0.625,11.6,20.28571429,2.143764172,1,,,0,,,0,0,FALSE,FALSE,16/02/2025
17/02/2025,Monday,0,2025,2,February,10,10,40,10,6,2,1,0,3,1,5,5,1,0,5,0,0,3,0,0,2,0,4,1,0,0,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,desktop,0,0,40,2,Low,,0.25,14,11.71428571,2.347845805,1,,,0,,,0,0,FALSE,FALSE,17/02/2025
18/02/2025,Tuesday,0,2025,2,February,36,42,99,30,33,6,0.714285714,0.285714286,11,2,12,14,0.714285714,0.285714286,7,7,0,6,2,5,1,0,11,1,2,0,25,1,1,0,0,0.04,0.04,0,0,17,1,0,0,0,0,0,0,0,0,14,desktop,50,0,99,2.468571429,High,Low,0.363636364,45.9,13,2.541768707,1.142857143,,,0,,,0,0,FALSE,FALSE,18/02/2025
19/02/2025,Wednesday,0,2025,2,February,4,4,9,4,4,0,1,0,4,0,4,4,1,0,3,1,0,1,0,1,1,1,4,0,0,0,10,0,0,0,0,0,0,0,0,10,0,86,122,5,5,121,150,0,7,4,desktop,25,207,281,14,Low,,0.014234875,32.1,11.42857143,4.370340136,1.142857143,19:00:00,19,1,19:00:00,19,1,2,FALSE,FALSE,19/02/2025
20/02/2025,Thursday,0,2025,2,February,9,9,9,0,9,0,0,1,9,0,9,9,0,1,9,0,0,2,0,0,7,0,9,0,0,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,desktop,0,0,9,0,Low,,1,9.9,11.42857143,4.275102041,1.142857143,,,0,,,0,0,FALSE,FALSE,20/02/2025
21/02/2025,Friday,0,2025,2,February,24,24,45,15,24,0,0.625,0.375,8,0,8,8,0.625,0.375,3,5,0,2,4,1,0,1,4,3,0,0,23,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,mobile,62.5,0,45,1.25,Medium,,0.533333333,28.5,13.71428571,4.310816327,1.142857143,,,0,,,0,0,FALSE,FALSE,21/02/2025
22/02/2025,Saturday,1,2025,2,February,4,4,12,2,4,0,0.5,0.5,2,0,2,2,0.5,0.5,0,2,0,0,1,1,0,0,0,1,0,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,mobile,100,0,12,1,Low,,0.333333333,5.2,13.85714286,3.953673469,0.857142857,,,0,,,0,0,FALSE,FALSE,22/02/2025
23/02/2025,Sunday,1,2025,2,February,14,14,44,8,12,2,0.571428571,0.428571429,6,1,7,7,0.571428571,0.428571429,6,1,0,1,1,0,5,0,5,2,0,0,23,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,desktop,14.28571429,0,44,1.142857143,Medium,,0.318181818,18.4,14.42857143,3.123061224,0.142857143,,,0,,,0,0,FALSE,FALSE,23/02/2025
24/02/2025,Monday,0,2025,2,February,18,18,34,10,16,2,0.555555556,0.444444444,8,1,9,9,0.555555556,0.444444444,5,4,0,3,3,1,1,1,6,3,0,0,29,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,9,desktop,44.44444444,0,34,1.111111111,Medium,,0.529411765,21.4,15.57142857,2.996077098,0.142857143,,,0,,,0,0,FALSE,FALSE,24/02/2025
25/02/2025,Tuesday,0,2025,2,February,8,8,10,6,4,4,0.75,0.25,2,2,4,4,0.75,0.25,1,2,1,0,1,2,1,0,2,2,0,0,23,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,mobile,50,0,10,1.5,Low,,0.8,9,11.57142857,2.857709751,0,,,0,,,0,0,FALSE,FALSE,25/02/2025
26/02/2025,Wednesday,0,2025,2,February,10,12,344,8,8,4,0.666666667,0.333333333,4,2,5,6,0.666666667,0.333333333,5,1,0,3,1,0,2,0,5,1,0,0,20,1,1,0,1,0.1,0.05,0,0.05,17,2,0,0,0,0,0,0,0,0,6,desktop,16.66666667,0,344,3.433333333,Low,Low,0.029069767,44.4,12.42857143,1.348185941,0.285714286,,,0,,,0,0,FALSE,FALSE,26/02/2025
27/02/2025,Thursday,0,2025,2,February,16,16,22,8,14,2,0.5,0.5,7,1,8,8,0.5,0.5,7,1,0,2,1,0,5,0,7,1,0,0,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,desktop,12.5,0,22,1,Medium,,0.727272727,18.2,13.42857143,1.491043084,0.285714286,,,0,,,0,0,FALSE,FALSE,27/02/2025
28/02/2025,Friday,0,2025,2,February,12,12,24,12,12,0,1,0,4,0,4,4,1,0,3,1,0,3,1,0,0,0,2,1,1,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,desktop,25,0,24,2,Medium,,0.5,14.4,11.71428571,1.598185941,0.285714286,,,0,,,0,0,FALSE,FALSE,28/02/2025
01/03/2025,Saturday,1,2025,3,March,6,8,16,6,6,2,0.75,0.25,3,1,3,4,0.75,0.25,1,3,0,0,1,2,1,0,3,1,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,mobile,75,0,16,1.5,Low,,0.375,7.6,12,1.669614512,0.285714286,,,0,,,0,0,FALSE,FALSE,01/03/2025
02/03/2025,Sunday,1,2025,3,March,6,7,9,2,5,1,0.285714286,0.714285714,5,1,6,7,0.285714286,0.714285714,7,0,0,0,0,0,7,0,7,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,desktop,0,0,9,0.571428571,Low,,0.666666667,6.9,10.85714286,1.587981859,0.285714286,,,0,,,0,0,FALSE,FALSE,02/03/2025
03/03/2025,Monday,0,2025,3,March,6,6,20,4,4,2,0.666666667,0.333333333,2,1,3,3,0.666666667,0.333333333,1,2,0,0,2,0,1,0,1,2,0,0,17,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,mobile,66.66666667,0,20,1.333333333,Low,,0.3,8,9.142857143,1.619727891,0.285714286,,,0,,,0,0,FALSE,FALSE,03/03/2025
04/03/2025,Tuesday,0,2025,3,March,6,6,10,6,6,0,1,0,3,0,3,3,1,0,2,1,0,0,1,0,1,1,2,1,0,0,23,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,desktop,33.33333333,0,10,2,Low,,0.6,7,8.857142857,1.691156463,0.285714286,,,0,,,0,0,FALSE,FALSE,04/03/2025
05/03/2025,Wednesday,0,2025,3,March,10,10,10,6,10,0,0.6,0.4,5,0,5,5,0.6,0.4,0,5,0,0,5,0,0,0,1,4,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,mobile,100,0,10,1.2,Low,,1,11,8.857142857,1.372108844,0,,,0,,,0,0,FALSE,FALSE,05/03/2025
06/03/2025,Thursday,0,2025,3,March,10,10,28,8,10,0,0.8,0.2,5,0,5,5,0.8,0.2,2,3,0,1,1,2,1,0,3,2,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,mobile,60,0,28,1.6,Low,,0.357142857,12.8,8,1.457823129,0,,,0,,,0,0,FALSE,FALSE,06/03/2025
07/03/2025,Friday,0,2025,3,March,16,16,26,10,16,0,0.625,0.375,8,0,8,8,0.625,0.375,5,3,0,5,1,2,0,0,7,1,0,0,20,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,desktop,37.5,0,26,1.25,Medium,,0.615384615,18.6,8.571428571,1.350680272,0,,,0,,,0,0,FALSE,FALSE,07/03/2025
08/03/2025,Saturday,1,2025,3,March,3,3,3,1,3,0,0.333333333,0.666666667,3,0,3,3,0.333333333,0.666666667,1,2,0,1,1,1,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,mobile,66.66666667,0,3,0.666666667,Low,,1,3.3,8.142857143,1.231632653,0,,,0,,,0,0,FALSE,FALSE,08/03/2025
09/03/2025,Sunday,1,2025,3,March,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,14,2,2,0,0,0.142857143,0.142857143,0,0,13,2,0,0,0,0,0,0,0,0,1,desktop,0,0,1,4.142857143,Low,Low,1,1.1,7.428571429,1.741836735,0.285714286,,,0,,,0,0,FALSE,FALSE,09/03/2025
10/03/2025,Monday,0,2025,3,March,21,21,42,18,21,0,0.857142857,0.142857143,7,0,7,7,0.857142857,0.142857143,5,2,0,4,1,1,0,0,5,1,1,0,24,1,1,0,0,0.041666667,0.041666667,0,0,19,1,0,0,0,0,0,0,0,0,7,desktop,28.57142857,0,42,2.755952381,Medium,Low,0.5,25.2,9.571428571,1.945068027,0.428571429,,,0,,,0,0,FALSE,FALSE,10/03/2025
11/03/2025,Tuesday,0,2025,3,March,27,30,36,9,24,6,0.3,0.7,8,2,9,10,0.3,0.7,4,6,0,2,4,2,2,0,5,4,1,0,15,1,1,0,0,0.066666667,0.066666667,0,0,13,1,0,0,0,0,0,0,0,0,10,mobile,60,0,36,1.666666667,Medium,Low,0.75,30.6,12.57142857,1.89744898,0.571428571,,,0,,,0,0,FALSE,FALSE,11/03/2025
12/03/2025,Wednesday,0,2025,3,March,2,2,6,2,2,0,1,0,2,0,2,2,1,0,1,1,0,1,0,1,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,desktop,50,0,6,2,Low,,0.333333333,2.6,11.42857143,2.011734694,0.571428571,,,0,,,0,0,FALSE,FALSE,12/03/2025
13/03/2025,Thursday,0,2025,3,March,9,9,21,9,9,0,1,0,3,0,3,3,1,0,1,2,0,1,0,2,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,mobile,66.66666667,0,21,2,Low,,0.428571429,11.1,11.28571429,2.068877551,0.571428571,,,0,,,0,0,FALSE,FALSE,13/03/2025
14/03/2025,Friday,0,2025,3,March,4,4,6,2,2,2,0.5,0.5,1,1,2,2,0.5,0.5,1,1,0,1,0,1,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,desktop,50,0,6,1,Low,,0.666666667,4.6,9.571428571,2.033163265,0.571428571,,,0,,,0,0,FALSE,FALSE,14/03/2025
15/03/2025,Saturday,1,2025,3,March,18,18,24,18,15,3,1,0,5,1,6,6,1,0,3,3,0,1,3,0,1,1,2,3,0,1,25,1,1,0,0,0.04,0.04,0,0,19,1,0,0,0,0,0,0,0,0,6,desktop,50,0,24,3.04,Medium,Low,0.75,20.4,11.71428571,2.372210884,0.714285714,,,0,,,0,0,FALSE,FALSE,15/03/2025
16/03/2025,Sunday,1,2025,3,March,2,2,3,2,2,0,1,0,2,0,2,2,1,0,1,1,0,1,0,1,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,desktop,50,0,3,2,Low,,0.666666667,2.3,11.85714286,2.066088435,0.428571429,,,0,,,0,0,FALSE,FALSE,16/03/2025
17/03/2025,Monday,0,2025,3,March,4,4,8,4,4,0,1,0,4,0,4,4,1,0,3,1,0,1,0,1,2,0,4,0,0,0,16,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,desktop,25,0,8,2,Low,,0.5,4.8,9.428571429,1.958095238,0.285714286,,,0,,,0,0,FALSE,FALSE,17/03/2025
18/03/2025,Tuesday,0,2025,3,March,21,21,33,15,21,0,0.714285714,0.285714286,7,0,7,7,0.714285714,0.285714286,3,3,1,1,3,1,2,0,4,2,0,0,17,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,desktop,42.85714286,0,33,1.428571429,Medium,,0.636363636,24.3,8.571428571,1.924081633,0.142857143,,,0,,,0,0,FALSE,FALSE,18/03/2025
19/03/2025,Wednesday,0,2025,3,March,48,64,100,40,40,8,0.625,0.375,10,2,12,16,0.625,0.375,11,5,0,7,1,4,4,0,11,2,0,1,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,16,desktop,31.25,0,100,1.25,High,,0.48,58,15.14285714,1.816938776,0.142857143,,,0,,,0,0,FALSE,FALSE,19/03/2025
20/03/2025,Thursday,0,2025,3,March,2,2,4,2,2,0,1,0,2,0,2,2,1,0,1,1,0,0,0,1,0,1,2,0,0,0,17,1,1,0,0,0.058823529,0.058823529,0,0,15,1,0,0,0,0,0,0,0,0,2,desktop,50,0,4,3.058823529,Low,Low,0.5,2.4,14.14285714,1.96819928,0.285714286,,,0,,,0,0,FALSE,FALSE,20/03/2025
21/03/2025,Friday,0,2025,3,March,10,10,12,6,10,0,0.6,0.4,5,0,5,5,0.6,0.4,4,1,0,1,1,0,3,0,4,1,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,desktop,20,0,12,1.2,Low,,0.833333333,11.2,15,1.996770708,0.285714286,,,0,,,0,0,FALSE,FALSE,21/03/2025
22/03/2025,Saturday,1,2025,3,March,24,24,44,10,24,0,0.416666667,0.583333333,12,0,12,12,0.416666667,0.583333333,9,3,0,1,2,1,7,1,11,1,0,0,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,desktop,25,0,44,0.833333333,Medium,,0.545454546,28.4,15.85714286,1.681532613,0.142857143,,,0,,,0,0,FALSE,FALSE,22/03/2025
23/03/2025,Sunday,1,2025,3,March,21,24,87,18,15,3,0.75,0.25,5,1,7,8,0.75,0.25,4,4,0,1,1,3,2,1,6,1,0,0,13,0,0,0,0,0,0,0,0,13,0,79,110,7,7,119,154,0,12,8,desktop,50,198,351,20.5,Medium,,0.05982906,56.1,18.57142857,4.324389756,0.142857143,20:00:00,20,1,18:00:00,18,1,2,TRUE,TRUE,23/03/2025
24/03/2025,Monday,0,2025,3,March,15,15,33,12,12,3,0.8,0.2,4,1,5,5,0.8,0.2,3,2,0,2,1,1,1,0,3,1,1,0,12,1,1,1,0,0.166666667,0.083333333,0.083333333,0,11,2,0,0,0,0,0,0,0,0,5,desktop,40,0,33,3.766666667,Medium,Low,0.454545455,18.3,20.14285714,4.576770708,0.428571429,,,0,,,0,0,FALSE,FALSE,24/03/2025
25/03/2025,Tuesday,0,2025,3,March,12,14,20,8,8,4,0.571428571,0.428571429,4,2,6,7,0.571428571,0.428571429,6,1,0,2,0,1,4,0,6,0,0,0,21,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,desktop,14.28571429,0,20,1.142857143,Medium,,0.6,14,18.85714286,4.535954382,0.428571429,,,0,,,0,0,FALSE,FALSE,25/03/2025
26/03/2025,Wednesday,0,2025,3,March,28,28,48,24,28,0,0.857142857,0.142857143,7,0,7,7,0.857142857,0.142857143,3,4,0,2,2,2,0,1,4,1,0,0,21,1,1,0,1,0.095238095,0.047619048,0,0.047619048,18,2,0,0,0,0,0,0,0,0,7,mobile,57.14285714,0,48,3.80952381,Medium,Low,0.583333333,32.8,16,4.90160064,0.714285714,,,0,,,0,0,FALSE,FALSE,26/03/2025
27/03/2025,Thursday,0,2025,3,March,6,6,18,6,6,0,1,0,3,0,3,3,1,0,1,2,0,0,1,1,1,0,2,0,0,1,9,1,1,0,0,0.111111111,0.111111111,0,0,8,1,0,0,0,0,0,0,0,0,3,mobile,66.66666667,0,18,3.111111111,Low,Low,0.333333333,7.8,16.57142857,4.909070295,0.714285714,,,0,,,0,0,FALSE,FALSE,27/03/2025
28/03/2025,Friday,0,2025,3,March,9,12,51,12,9,3,1,0,3,1,3,4,1,0,2,2,0,1,2,0,1,0,1,2,1,0,15,1,1,0,0,0.066666667,0.066666667,0,0,10,1,0,0,0,0,0,0,0,0,4,desktop,50,0,51,3.066666667,Low,Low,0.176470588,14.1,16.42857143,5.175736961,0.857142857,,,0,,,0,0,FALSE,FALSE,28/03/2025
29/03/2025,Saturday,1,2025,3,March,12,12,18,9,12,0,0.75,0.25,4,0,4,4,0.75,0.25,1,3,0,0,3,0,0,1,1,1,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,mobile,75,0,18,1.5,Medium,,0.666666667,13.8,14.71428571,5.270975057,0.857142857,,,0,,,0,0,FALSE,FALSE,29/03/2025
30/03/2025,Sunday,1,2025,3,March,16,24,50,12,12,6,0.5,0.5,6,3,8,12,0.5,0.5,5,7,0,4,7,0,1,0,6,6,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,mobile,58.33333333,0,50,1,Medium,,0.32,21,14,2.485260771,0.857142857,,,0,,,0,0,FALSE,FALSE,30/03/2025
31/03/2025,Monday,0,2025,3,March,50,50,120,35,45,5,0.7,0.3,9,1,10,10,0.7,0.3,7,3,0,4,0,3,3,0,6,1,1,0,36,1,1,0,0,0.027777778,0.027777778,0,0,11,1,0,0,0,0,0,0,0,0,10,desktop,30,0,120,2.427777778,High,Low,0.416666667,62,19,2.29399093,0.714285714,,,0,,,0,0,FALSE,FALSE,31/03/2025
01/04/2025,Tuesday,0,2025,4,April,18,21,33,15,12,6,0.714285714,0.285714286,4,2,6,7,0.714285714,0.285714286,3,4,0,2,2,2,1,0,3,3,0,0,19,2,2,0,0,0.105263158,0.105263158,0,0,12,2,0,0,0,0,0,0,0,0,7,mobile,57.14285714,0,33,3.533834586,Medium,Low,0.545454546,21.3,19.85714286,2.635559136,1,,,0,,,0,0,FALSE,FALSE,01/04/2025
02/04/2025,Wednesday,0,2025,4,April,52,56,76,20,48,8,0.357142857,0.642857143,12,2,13,14,0.357142857,0.642857143,9,5,0,7,2,3,2,0,10,2,0,0,22,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,desktop,35.71428571,0,76,0.714285714,High,,0.684210526,59.6,23.28571429,2.193382265,0.714285714,,,0,,,0,0,FALSE,FALSE,02/04/2025
03/04/2025,Thursday,0,2025,4,April,10,12,26,8,10,2,0.666666667,0.333333333,5,1,5,6,0.666666667,0.333333333,5,1,0,3,0,1,2,0,4,0,2,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,desktop,16.66666667,0,26,1.333333333,Low,,0.384615385,12.6,23.85714286,1.939414011,0.571428571,,,0,,,0,0,FALSE,FALSE,03/04/2025
04/04/2025,Friday,0,2025,4,April,6,10,6,2,4,0,0.2,0.8,2,0,3,5,0.2,0.8,4,1,0,0,1,0,3,1,4,1,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,desktop,20,0,6,0.4,Low,,1,6.6,23.42857143,1.55846163,0.428571429,,,0,,,0,0,FALSE,FALSE,04/04/2025
05/04/2025,Saturday,1,2025,4,April,15,15,21,9,15,0,0.6,0.4,5,0,5,5,0.6,0.4,2,3,0,0,1,2,0,2,3,1,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,mobile,60,0,21,1.2,Medium,,0.714285714,17.1,23.85714286,1.515604487,0.428571429,,,0,,,0,0,FALSE,FALSE,05/04/2025
06/04/2025,Sunday,1,2025,4,April,15,15,24,6,15,0,0.4,0.6,5,0,5,5,0.4,0.6,2,3,0,0,1,2,1,1,3,1,0,0,8,2,1,1,0,0.375,0.25,0.125,0,7,3,0,0,0,0,0,0,0,0,5,mobile,60,0,24,4.175,Medium,Low,0.625,17.4,23.71428571,1.969175916,0.857142857,,,0,,,0,0,FALSE,FALSE,06/04/2025
07/04/2025,Monday,0,2025,4,April,4,4,12,4,2,2,1,0,1,1,2,2,1,0,0,2,0,0,1,1,0,0,1,0,0,0,12,1,1,0,0,0.083333333,0.083333333,0,0,9,1,0,0,0,0,0,0,0,0,2,mobile,100,0,12,3.083333333,Low,Low,0.333333333,5.2,17.14285714,2.06282671,0.857142857,,,0,,,0,0,FALSE,FALSE,07/04/2025
08/04/2025,Tuesday,0,2025,4,April,8,8,12,4,8,0,0.5,0.5,4,0,4,4,0.5,0.5,3,1,0,2,0,1,1,0,3,0,0,0,21,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,desktop,25,0,12,1,Low,,0.666666667,9.2,15.71428571,1.70085034,0.571428571,,,0,,,0,0,FALSE,FALSE,08/04/2025
09/04/2025,Wednesday,0,2025,4,April,45,57,231,45,39,9,0.789473684,0.210526316,13,3,15,19,0.789473684,0.210526316,10,9,0,9,4,5,0,1,15,3,0,0,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19,desktop,47.36842105,0,231,1.578947368,High,,0.194805195,68.1,14.71428571,1.824373434,0.571428571,,,0,,,0,0,FALSE,FALSE,09/04/2025
10/04/2025,Thursday,0,2025,4,April,8,10,24,6,4,4,0.6,0.4,2,2,4,5,0.6,0.4,2,3,0,2,3,0,0,0,3,2,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,mobile,60,0,24,1.2,Low,,0.333333333,10.4,14.42857143,1.805325815,0.571428571,,,0,,,0,0,FALSE,FALSE,10/04/2025
11/04/2025,Friday,0,2025,4,April,32,32,80,28,32,0,0.875,0.125,8,0,8,8,0.875,0.125,5,3,0,3,1,2,1,1,5,1,0,1,9,0,0,0,0,0,0,0,0,9,0,114,164,11,13,192,246,0,37,8,desktop,37.5,306,490,51.75,High,,0.065306122,81,18.14285714,9.1410401,0.571428571,20:00:00,20,1,18:00:00,18,1,2,TRUE,TRUE,11/04/2025
12/04/2025,Saturday,1,2025,4,April,10,10,14,10,10,0,1,0,5,0,5,5,1,0,4,1,0,2,0,1,1,1,4,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,desktop,20,0,14,2,Low,,0.714285714,11.4,17.42857143,9.255325815,0.571428571,,,0,,,0,0,FALSE,FALSE,12/04/2025
13/04/2025,Sunday,1,2025,4,April,8,8,18,4,8,0,0.5,0.5,4,0,4,4,0.5,0.5,1,3,0,0,1,2,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,mobile,75,0,18,1,Low,,0.444444444,9.8,16.42857143,8.801754386,0.142857143,,,0,,,0,0,FALSE,FALSE,13/04/2025
14/04/2025,Monday,0,2025,4,April,3,3,4,2,1,1,0.666666667,0.333333333,1,1,3,3,0.666666667,0.333333333,3,0,0,2,0,0,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,desktop,0,0,4,1.333333333,Low,,0.75,3.4,16.28571429,8.551754386,0,,,0,,,0,0,FALSE,FALSE,14/04/2025
15/04/2025,Tuesday,0,2025,4,April,15,15,18,9,15,0,0.6,0.4,5,0,5,5,0.6,0.4,2,3,0,2,2,1,0,0,3,1,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,mobile,60,0,18,1.2,Medium,,0.833333333,16.8,17.28571429,8.580325815,0,,,0,,,0,0,FALSE,FALSE,15/04/2025
16/04/2025,Wednesday,0,2025,4,April,3,3,4,2,3,0,0.666666667,0.333333333,3,0,3,3,0.666666667,0.333333333,1,2,0,0,0,2,0,1,3,0,0,0,8,2,2,0,0,0.25,0.25,0,0,7,2,0,0,0,0,0,0,0,0,3,mobile,66.66666667,0,4,3.583333333,Low,Low,0.75,3.4,11.28571429,8.866666667,0.285714286,,,0,,,0,0,FALSE,FALSE,16/04/2025
17/04/2025,Thursday,0,2025,4,April,8,8,9,4,8,0,0.5,0.5,8,0,8,8,0.5,0.5,8,0,0,0,0,0,1,7,8,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,desktop,0,0,9,1,Low,,0.888888889,8.9,11.28571429,8.838095238,0.285714286,,,0,,,0,0,FALSE,FALSE,17/04/2025
18/04/2025,Friday,0,2025,4,April,5,5,11,5,4,1,1,0,4,1,5,5,1,0,5,0,0,1,0,0,1,3,5,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,desktop,0,0,11,2,Low,,0.454545455,6.1,7.428571429,1.730952381,0.285714286,,,0,,,0,0,FALSE,FALSE,18/04/2025
